Unnamed: 0,abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
515,,5902a22d7c459f24986dc930,657,by deb amlen,article,intermission starter,['crossword puzzles'],3,games,0,2017-04-28 02:00:04,unknown,a tug of war between your brain and david steinberg’s.,the new york times,news,https://www.nytimes.com/2017/04/27/crosswords/intermission-starter-highest-city-harvey-picasso.html
516,,5902a2377c459f24986dc931,1198,by ben brantley,article,who’s that knocking on the door?,"['theater', ""a doll's house, part 2 (play)"", 'hnath, lucas', 'metcalf, laurie', 'gold, sam (1978- )', 'houdyshell, jayne', 'cooper, chris']",3,weekend,1,2017-04-28 02:00:18,unknown,"lucas hnath’s “a doll’s house, part 2,” funny and illuminating, dares to wonder what ibsen’s nora helmer has been up to since she slammed that door.",the new york times,review,https://www.nytimes.com/2017/04/27/theater/a-dolls-house-part-2-review-laurie-metcalf.html
517,,5902dae07c459f24986dc997,103,by katherine schulten,article,kindergarten in a stadium,"['photography', 'reading and writing skills (education)']",3,learning,0,2017-04-28 06:02:03,unknown,"if the school you currently attend — or one you went to at any point in your life — could be relocated anywhere, where would you want to move it, and why?",the new york times,news,https://www.nytimes.com/2017/04/28/learning/kindergarten-in-a-stadium.html
518,,5902e8887c459f24986dc9b7,1507,by anna dubenko,article,right and left: partisan writing you shouldn’t miss,"['united states politics and government', 'freedom of speech and expression', 'abortion', 'taxation', 'atwood, margaret', ""the handmaid's tale (tv program)"", 'colleges and universities']",3,national,0,2017-04-28 07:00:16,politics,"read how the other side thinks: debating the resonance of “the handmaid’s tale,” why the left should tolerate anti-abortion democrats and why the media bubble is worse than you thought.",the new york times,news,https://www.nytimes.com/2017/04/28/us/politics/right-and-left-partisan-writing-you-shouldnt-miss.html
519,,5902ed657c459f24986dc9c4,1622,by r.r. reno,article,the new party of ‘america first’,"['conservatism (us politics)', 'united states politics and government', 'immigration and emigration', 'republican party', 'trump, donald j']",3,oped,1,2017-04-28 07:21:04,sunday review,"reaganism is dead. conservatives need to accept the party’s new, nationalist stance.",the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/sunday/republicans-are-now-the-america-first-party.html
520,,5902ed787c459f24986dc9c6,769,by tim wu,article,a phony fix for net neutrality,"['net neutrality', 'federal communications commission', 'pai, ajit', 'trump, donald j', 'united states politics and government']",3,oped,31,2017-04-28 07:21:18,unknown,the trump administration is seeking to eliminate rules that keep the internet open. this will only enrich broadband providers.,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/the-fix-for-net-neutrality-that-consumers-dont-need.html
521,,5902ed7d7c459f24986dc9cc,608,by the editorial board,article,trumpcare 2.0: it’s even worse,"['trump, donald j', 'republican party', 'health insurance and managed care', 'patient protection and affordable care act (2010)', 'united states politics and government', 'polls and public opinion', 'house of representatives', 'senate', 'macarthur, thomas c (1960- )']",3,editorial,30,2017-04-28 07:21:21,unknown,the revised republican health care bill would make vulnerable americans pay even more for less coverage.,the new york times,editorial,https://www.nytimes.com/2017/04/28/opinion/trumpcare-2-0-its-even-worse-than-the-original.html
522,,5902ed7d7c459f24986dc9cb,842,by david brooks,article,the pond skater presidency,"['united states politics and government', 'trump, donald j']",3,oped,31,2017-04-28 07:21:21,unknown,"trump is like one of those creatures that skim on the surface, having little effect.",the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/the-pond-skater-presidency.html
523,,5902ed7d7c459f24986dc9ca,834,by paul krugman,article,living in the trump zone,"['trump, donald j', 'united states politics and government', 'federal taxes (us)', 'income tax', 'patient protection and affordable care act (2010)', 'health insurance and managed care']",3,oped,31,2017-04-28 07:21:22,unknown,we’re in a place and time where childish petulance drives policy.,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/living-in-the-trump-zone.html
524,,5902ed797c459f24986dc9c7,855,by timothy egan,article,white house of grifters,"['united states politics and government', 'nepotism', 'mar-a-lago (palm beach, fla)', 'trump, donald j', 'trump, ivanka', 'united states']",3,oped,0,2017-04-28 07:21:23,unknown,the trump administration is a nepotistic operation that puts family interests ahead of country.,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/white-house-of-grifters.html
525,,5902fd907c459f24986dc9f9,358,by caroline crosson gilpin,article,"questions for: ‘circling back to voters, 100 days into trump era’","['news and news media', 'reading and writing skills (education)', 'trump, donald j', 'united states politics and government']",3,learning,0,2017-04-28 08:30:03,unknown,how are voters feeling now about mr. trump’s presidency?,the new york times,news,https://www.nytimes.com/2017/04/28/learning/questions-for-circling-back-to-voters-100-days-into-trump-era.html
526,,590300827c459f24986dc9ff,861,by roger cohen,article,the importance of bob silvers: honoring the legacy of an extraordinary editor,"['books and literature', 'new york review of books', 'silvers, robert b']",3,oped,22,2017-04-28 08:42:35,unknown,"a legacy of truth, decency and defense of the persecuted.",the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/the-importance-of-bob-silvers.html
527,,590304ae7c459f24986dca17,1585,by liz spayd with evan gershkovich,article,unknown,"['news and news media', 'new york times', 'trump, donald j', 'united states politics and government']",3,editorial,0,2017-04-28 09:00:24,unknown,"the new york times’s use of tax terms prompts emails. and, is a column showing houses priced mostly at and above $1 million relatable to readers?",the new york times,editorial,https://www.nytimes.com/2017/04/28/public-editor/friday-mailbag-please-dont-call-it-trumps-tax-plan.html
528,,590304b67c459f24986dca1b,1868,by anna goldfarb,article,you may now kiss the roommate,"['real estate and housing (residential)', 'dating and relationships', 'renting and leasing (real estate)']",3,realestate,1,2017-04-28 09:00:32,unknown,"much less planning goes into cohabitation than into a wedding, but it is, in many ways, a bigger legal, financial and emotional step.",the new york times,news,https://www.nytimes.com/2017/04/28/realestate/what-i-wish-id-known-before-moving-in-together.html
529,,590304ba7c459f24986dca1f,2345,by daisuke wakabayashi,article,people who train robots (to do their jobs),"['artificial intelligence', 'robots and robotics', 'labor and jobs']",3,sundaybusiness,4,2017-04-28 09:00:35,unknown,"before the machines become smart enough to replace humans, as some people fear, they need to be taught.",the new york times,news,https://www.nytimes.com/2017/04/28/technology/meet-the-people-who-train-the-robots-to-do-their-own-jobs.html
530,,59030ba87c459f24986dca32,843,by michael gonchar,article,teaching with: ‘brooklyn’s rube goldberg’,"['news and news media', 'reading and writing skills (education)']",3,learning,0,2017-04-28 09:30:05,unknown,"in this 2012 short documentary, joseph herscher builds rube goldberg machines in williamsburg, brooklyn.",the new york times,news,https://www.nytimes.com/2017/04/28/learning/teaching-with-brooklyns-rube-goldberg.html
531,,590312a87c459f24986dca4d,1038,by robert markowitz,article,"an older dad, down for the count","['teenagers and adolescence', 'comic books and strips', 'families and family life', 'parenting']",3,well,0,2017-04-28 10:00:04,family,"my daughter’s adolescence arrived with my 60th year, and the girl had a mean left jab. were we both getting too old for horseplay?",the new york times,news,https://www.nytimes.com/2017/04/28/well/family/an-older-dad-down-for-the-count.html
532,,590313e67c459f24986dca52,1488,by alexandra s. levine,article,unknown,"['new york city', 'fishing, sport']",3,metro,0,2017-04-28 10:05:19,unknown,"friday: angling season in new york, weekend events and a milestone at the temple of dendur.",the new york times,briefing,https://www.nytimes.com/2017/04/28/nyregion/new-york-today-where-to-fish-in-new-york.html
533,,59032a4a7c459f24986dcaa1,498,by chris buckley,article,chinese offer to help eat  a fat nuisance,"['oysters', 'china', 'denmark', 'invasive species']",3,foreign,7,2017-04-28 11:40:53,asia pacific,"when the danish embassy in beijing posted online about an invasive species clogging the shores back home, it drew a more enthusiastic response than it bargained for.",the new york times,news,https://www.nytimes.com/2017/04/28/world/asia/china-oysters-denmark.html
534,,59032ff37c459f24986dcab4,1815,by pankaj mishra,article,"america, from exceptionalism to nihilism","['united states', 'social conditions and trends']",3,oped,0,2017-04-28 12:04:59,unknown,the u.s. leads the free world in its helplessness before the dissolution of its most cherished values.,international new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/america-from-exceptionalism-to-nihilism.html
535,,5903363e7c459f24986dcaca,1084,by nelson d. schwartz,article,economy grows  at slowest rate  in 3 years: 0.7%,"['united states economy', 'consumer behavior', 'gross domestic product', 'commerce department', 'united states politics and government', 'trump, donald j']",3,business,1,2017-04-28 12:31:49,economy,"the government said gross domestic product grew at an annual rate of 0.7 percent in the first quarter, a three-year low, as consumer spending let up.",the new york times,news,https://www.nytimes.com/2017/04/28/business/economy/economy-gross-domestic-product-first-quarter.html
536,,590338ec7c459f24986dcad7,2279,by patrick reevell,article,russia’s hooligans  meet their match,"['soccer', 'russia', 'assaults', 'world cup (soccer)', 'pfc cska moscow (soccer team)', 'union of european football assns (uefa)', 'moscow (russia)', 'marseille (france)']",3,sports,1,2017-04-28 12:43:15,soccer,"as their nation prepares to host next year’s world cup, hard-core fans — in top fighting shape from organized brawls and mixed-martial-arts training — are facing a crackdown.",the new york times,news,https://www.nytimes.com/2017/04/28/sports/soccer/russian-hooligans-toughest-opponents-russias-police.html
537,,59033cd97c459f24986dcae3,1067,by sendhil mullainathan,article,taking a different approach to inequality,"['education (k-12)', 'united states economy', 'income inequality', 'poverty']",3,sundaybusiness,3,2017-04-28 13:00:06,unknown,"a psychological quirk leads us to remember headwinds more than tailwinds. but if we recall our advantages, we will be closer to reducing inequality.",the new york times,news,https://www.nytimes.com/2017/04/28/upshot/income-equality-isnt-just-about-headwinds-tailwinds-count-too.html
538,,59034e957c459f24986dcb20,2050,by jill filipovic,article,what women get from work,"['women and girls', 'labor and jobs', 'working hours', ""women's rights"", 'work-life balance', 'united states politics and government']",3,oped,1,2017-04-28 14:15:43,sunday review,my grandmother worked. my mother worked. but i’m the only one who was encouraged to seek fulfillment in a career.,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/sunday/are-women-allowed-to-love-their-jobs.html
539,,59035b6d7c459f24986dcb4f,635,by laura collins-hughes,article,"malvolio and pals, for the masses","['theater', 'twelfth night (play)', 'shakespeare, william', 'public theater', 'ali, saheem']",3,culture,5,2017-04-28 15:10:31,unknown,the public theater’s mobile unit winds up its five-borough tour of shakespeare’s comedy about mistaken identity.,the new york times,review,https://www.nytimes.com/2017/04/28/theater/review-forced-merriment-in-a-twelfth-night-for-the-masses.html
540,,590360f37c459f24986dcb69,3377,by katherine schulten and michael gonchar,article,10 ways to teach with the new york times today,"['new york times', 'reading and writing skills (education)', 'education (k-12)']",3,learning,0,2017-04-28 15:34:03,lesson plans,ideas for weaving any day’s times into classes across the curriculum without a lot of advance planning.,the new york times,news,https://www.nytimes.com/2017/04/28/learning/lesson-plans/10-ways-to-teach-with-the-new-york-times-today.html
541,,59036aa67c459f24986dcb8e,1113,by joe coscarelli and melena ryzik,article,"fyre festival, billed as a luxury music weekend in the bahamas, falls apart","['music', 'luxury goods and services', 'ja rule', 'mcfarland, billy (1991- )', 'bahama islands']",3,culture,10,2017-04-28 16:15:23,music,a high-end event founded by ja rule and the entrepreneur billy mcfarland was supposed to feature shows and yachts. attendees found chaos instead.,the new york times,news,https://www.nytimes.com/2017/04/28/arts/music/fyre-festival-ja-rule-bahamas.html
542,,59036ab17c459f24986dcb90,1201,by jennifer medina,article,los angeles riots 25 years later: revisiting the epicenter,"['los angeles (calif)', 'demonstrations, protests and riots', 'king, rodney glen', 'police brutality, misconduct and shootings', 'police department (los angeles, calif)', 'denny, reginald']",3,national,11,2017-04-28 16:15:40,unknown,"much has improved in los angeles since violence exploded over the beating of an unarmed black man, rodney king, by the police. but lately, many say they believe more unrest is likely.",the new york times,news,https://www.nytimes.com/2017/04/28/us/la-riots-rodney-king-south-central-1992.html
543,,59036ad27c459f24986dcb91,1155,by jack williams,article,teams change logos at own risk,"['soccer', 'logos', 'liverpool (soccer team)', 'social media', 'design', 'aston villa (soccer team)', 'cardiff city (soccer team)', 'juventus (soccer team)', 'great britain']",3,sports,2,2017-04-28 16:16:11,soccer,"even the smallest changes in a team’s crest can cause rifts with fans, which often multiply when shared on social media.",the new york times,news,https://www.nytimes.com/2017/04/28/sports/soccer/britain-soccer-liverpool-crest.html
544,,59036f187c459f24986dcba0,555,by melissa clark,article,"tarragon, the herb you don’t know","['cooking and cookbooks', 'herbs', 'poultry']",3,dining,2,2017-04-28 16:34:30,unknown,"before roasting, marinate chicken thighs with tarragon to perfume the meat.",the new york times,news,https://www.nytimes.com/2017/04/28/dining/sheet-pan-chicken-tarragon.html
545,,590374c67c459f24986dcbb7,1468,by charlie savage,article,n.s.a. curtails email spying across border,"['national security agency', 'surveillance of citizens by government', 'espionage and intelligence services', 'privacy']",3,national,1,2017-04-28 16:58:36,politics,the national security agency program was one of the most disputed forms of surveillance.,the new york times,news,https://www.nytimes.com/2017/04/28/us/politics/nsa-surveillance-terrorism-privacy.html
546,,590378397c459f24986dcbc4,720,by jeremy w. peters and maggie haberman,article,"demint said to be out at heritage, in a ‘coup’","['demint, jim', 'heritage action for america', 'united states politics and government', 'conservatism (us politics)']",3,national,17,2017-04-28 17:13:22,politics,"the anticipated shake-up comes at an inopportune time for the group, with several major pieces of conservative legislation on the agenda in congress.",the new york times,news,https://www.nytimes.com/2017/04/28/us/politics/jim-demint-heritage-foundation-.html
547,,59037e927c459f24986dcbe0,1087,by angelica jade bastién,article,unknown,"['television', ""the handmaid's tale (tv program)""]",3,culture,0,2017-04-28 17:40:23,television,offred’s predicament grows more surreal.,the new york times,review,https://www.nytimes.com/2017/04/28/arts/television/the-handmaids-tale-recap-birth.html
548,,5903878e7c459f24986dcbf9,386,by david tanis,article,"light noodles, deep flavor","['cooking and cookbooks', 'noodles', 'vietnam']",3,dining,2,2017-04-28 18:18:46,unknown,"vietnamese rice noodle bowls are festooned with lemongrass-scented shrimp, a sweet-and-spicy sauce and piles of fresh herbs.",the new york times,news,https://www.nytimes.com/2017/04/28/dining/vietnamese-rice-noodles-recipe.html
549,,590392957c459f24986dcc1f,1340,by neil irwin,article,would you like to be a small business?,"['income tax', 'corporate taxes', 'tax shelters', 'small business', 'corporations', 'trump, donald j', 'united states politics and government']",3,sundaybusiness,1,2017-04-28 19:05:45,unknown,millions of americans would have the chance to cut their taxes by essentially turning themselves into small business entities.,the new york times,news,https://www.nytimes.com/2017/04/28/upshot/under-the-trump-tax-plan-we-might-all-want-to-become-corporations.html
550,,5903939f7c459f24986dcc22,828,by bret stephens,article,climate of  complete certainty,"['global warming', 'polls and public opinion', 'clinton, hillary rodham', 'parnes, amie', 'allen, jonathan', ""shattered: inside hillary clinton's doomed campaign (book)""]",3,oped,23,2017-04-28 19:10:14,unknown,how about a reasonable conversation on what to do about our warming planet?,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/climate-of-complete-certainty.html
551,,5903b5fd7c459f24986dcc8e,675,by daniel jones,article,"young love, in 1,519 winning words",['modern love (times column)'],3,insider,2,2017-04-28 21:36:54,unknown,"inside the process of choosing a winner for the modern love college essay contest, which received nearly 2,000 submissions.",the new york times,news,https://www.nytimes.com/2017/04/28/insider/judging-love-at-the-seinfeld-diner.html
552,,5903dc677c459f24986dcce8,990,by karen rinaldi,article,(it’s great to) suck at something,['surfing'],3,oped,0,2017-04-29 00:20:49,unknown,i’m terrible at surfing. then why do it? because the freedom to fail without caring is revelatory.,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/its-great-to-suck-at-surfing.html
553,,5903ddea7c459f24986dccea,867,by ken belson,article,misgivings diminish a behemoth’s swagger,"['football', 'national football league', 'draft and recruitment (sports)', 'ratings (audience measurement)', 'philadelphia (pa)']",3,sports,1,2017-04-29 00:27:19,pro football,"holding its draft in the home of the underdog, philadelphia, the league is faced with an undercurrent of worrisome trends, including a startling decline in tv viewership.",the new york times,news,https://www.nytimes.com/2017/04/28/sports/football/misgivings-diminish-the-mighty-nfls-swagger.html
554,,5903e2b87c459f24986dccf4,1110,by erica l. green,article,d.c. school vouchers are found to bring lower scores but higher safety,"['united states politics and government', 'tests and examinations', 'education (k-12)', 'private and sectarian schools', 'vouchers', 'reading and writing skills (education)', 'law and legislation', 'devos, elizabeth (1958- )', 'boehner, john a', 'trump, donald j', 'washington (dc)']",3,national,16,2017-04-29 00:47:45,politics,"an education department study found that students who switched to private schools under the system had lower results than their peers, but found their new schools safer by a large margin.",the new york times,news,https://www.nytimes.com/2017/04/28/us/politics/school-choice-betsy-devos.html
555,,5903e6907c459f24986dccfd,995,by tyler kepner,article,"in early going, yanks steal mets’ thunder","['baseball', 'new york mets', 'new york yankees']",3,sports,1,2017-04-29 01:04:10,baseball,"before the season, the mets were regarded as the team of today, while the yankees were seen as building for the future. so far this season, it has not worked out that way.",the new york times,news,https://www.nytimes.com/2017/04/28/sports/baseball/new-york-mets-yankees.html
556,,5903e70b7c459f24986dcd00,939,by george takei,article,a place called manzanar,"['muslim americans', 'japanese-americans', 'korematsu v united states (supreme court decision)', 'california', 'united states politics and government']",3,oped,23,2017-04-29 01:06:12,unknown,we must understand and honor the past in order to learn from and not repeat it.,the new york times,op-ed,https://www.nytimes.com/2017/04/28/opinion/george-takei-japanese-internment-americas-great-mistake.html
557,,5903f24b7c459f24986dcd0a,712,by the editorial board,article,100 days of noise,"['trump, donald j', 'united states politics and government']",3,editorial,22,2017-04-29 01:54:14,unknown,"the trump administration could play as comedy, if not for its vast capacity to harm the vulnerable.",the new york times,editorial,https://www.nytimes.com/2017/04/28/opinion/100-days-of-noise-from-donald-trump.html
558,,5903f3ad7c459f24986dcd10,514,by deb amlen,article,a season in the sun,['crossword puzzles'],3,games,0,2017-04-29 02:00:04,unknown,martin ashwood-smith helps us conquer a large swath of the saturday puzzle right off the bat.,the new york times,news,https://www.nytimes.com/2017/04/28/crosswords/a-season-in-the-sun-hannibel-swimming-zog.html
559,,5904b88f7c459f24986dcde4,470,by deb amlen,article,variety puzzle: acrostic,"['crossword puzzles', 'acrostic puzzles']",0,games,0,2017-04-29 16:00:04,unknown,emily cox and henry rathvon train us to solve.,the new york times,news,https://www.nytimes.com/2017/04/29/crosswords/variety-puzzle-acrostic.html
560,,5904babe7c459f24986dcde6,1784,by peter baker,article,"remaking the presidency,  trump has changed, too","['trump, donald j', 'united states politics and government', 'presidents and presidency (us)']",3,national,1,2017-04-29 16:09:24,politics,"as washington evaluates the first 100 days of mr. trump tenure, the one consensus is that, for better or worse, the capital has headed deep into uncharted territory.",the new york times,news,https://www.nytimes.com/2017/04/29/us/politics/trump-presidency-100-days.html
561,,5904d9687c459f24986dce0c,848,by nicholas kristof,article,lessons from 100 days of trump,"['united states politics and government', 'united states international relations', 'presidential election of 2016', 'trump, donald j']",3,oped,11,2017-04-29 18:20:16,sunday review,"the republic stands, but it’s a long time until noon jan. 20, 2021.",the new york times,op-ed,https://www.nytimes.com/2017/04/29/opinion/sunday/lessons-from-100-days-of-president-trump.html
562,,5904dbb67c459f24986dce11,829,by ross douthat,article,is there a case for le pen?,"['france', 'le pen, marine', 'national front (france)', 'european union', 'politics and government']",3,oped,11,2017-04-29 18:30:07,sunday review,why france’s populist tribune is different from donald trump.,the new york times,op-ed,https://www.nytimes.com/2017/04/29/opinion/sunday/is-there-a-case-for-le-pen.html
563,,5904dbbe7c459f24986dce13,1067,by frank bruni,article,trump’s one awful accomplishment,"['trump, donald j', 'conway, kellyanne', 'presidential election of 2016', 'united states politics and government', 'customs, etiquette and manners']",3,oped,3,2017-04-29 18:30:19,sunday review,"in the world’s biggest office, he has modeled a whole new smallness.",the new york times,op-ed,https://www.nytimes.com/2017/04/29/opinion/sunday/donald-trumps-one-awful-accomplishment.html
564,,5904dbbe7c459f24986dce14,1111,by michelle goldberg,article,learning to hate like the right,"['united states politics and government', 'elections, house of representatives', 'liberalism (us politics)', 'women and girls', 'conservatism (us politics)', 'tea party movement', 'democratic party', 'republican party', 'trump, donald j']",3,oped,7,2017-04-29 18:30:20,sunday review,liberals are discovering what conservatives have known for years: negative energy is a powerful force.,the new york times,op-ed,https://www.nytimes.com/2017/04/29/opinion/sunday/how-the-left-learned-to-hate-like-the-right.html
565,,5904dbc47c459f24986dce16,655,by the editorial board,article,invoking internet freedom to kill it,"['net neutrality', 'regulation and deregulation of industry', 'federal communications commission', 'pai, ajit', 'trump, donald j', 'united states politics and government']",3,editorial,10,2017-04-29 18:30:22,sunday review,the agency’s new chief wants to gut the net neutrality rules that keep powerful broadband companies in check.,the new york times,editorial,https://www.nytimes.com/2017/04/29/opinion/sunday/fcc-invokes-internet-freedom-while-trying-to-kill-it.html
566,,5904dbc47c459f24986dce18,1402,by susan chira,article,these guys really like trump,"['layoffs and job reductions', 'trump, donald j', 'pittsburgh (pa)', 'ambridge (pa)', 'united states politics and government']",3,oped,6,2017-04-29 18:30:24,unknown,"it’s only been 100 days. give him time, they say.",the new york times,news analysis,https://www.nytimes.com/2017/04/29/sunday-review/these-guys-really-like-trump.html
567,,59050d037c459f24986dce56,661,by deb amlen,article,new england chatter,"['crossword puzzles', 'new england states (us)']",3,games,0,2017-04-29 22:00:28,unknown,alan arbesfeld talks to us.,the new york times,news,https://www.nytimes.com/2017/04/29/crosswords/new-england-chatter-1920s-anarchist-steppenwolf.html
568,,590558657c459f24986dce93,1584,by rory smith,article,only wenger knows if his road is near its end,"['wenger, arsene', 'arsenal (soccer team)', 'soccer', 'appointments and executive changes', 'coaches and managers']",3,sports,7,2017-04-30 03:22:04,soccer,"some observers say the arsenal manager has seemed weary lately, leading to speculation that he may leave the position he has held for 21 seasons.",the new york times,news,https://www.nytimes.com/2017/04/29/sports/soccer/arsenal-arsene-wenger.html
569,,5905619d7c459f24986dce9c,1240,by lisa w. foderaro,article,new york’s free tuition adds powerful pull at decision deadline,"['colleges and universities', 'tuition', 'financial aid (education)', 'scholarships and fellowships', 'state university of new york at purchase', 'cuomo, andrew m', 'new york state']",3,metro,1,2017-04-30 04:01:24,unknown,"the new excelsior scholarship, for use at the state’s public campuses, is “huge” for qualifying in-state families when weighed against the costs of private colleges.",the new york times,news,https://www.nytimes.com/2017/04/30/nyregion/new-york-excelsior-scholarship-free-tuition.html
570,,5905619d7c459f24986dce9d,1567,by jennifer medina,article,"too scared to report abuse, for fear of being deported","['immigration and emigration', 'domestic violence', 'sex crimes', 'deportation', 'hispanic-americans', 'legal aid society', 'los angeles (calif)']",3,national,1,2017-04-30 04:01:24,unknown,there has been a sharp downturn in reports of sexual assault and domestic violence among latinos in the months since the presidential election.,the new york times,news,https://www.nytimes.com/2017/04/30/us/immigrants-deportation-sexual-abuse.html
571,,59056af77c459f24986dceb4,386,by mark landler,article,trump invites duterte to visit white house,"['duterte, rodrigo', 'trump, donald j', 'philippines', 'united states international relations']",3,foreign,18,2017-04-30 04:41:17,politics,"the two leaders spoke late on saturday and addressed the philippines’ violent campaign against drugs, which has been condemned by human rights groups and many western governments.",the new york times,news,https://www.nytimes.com/2017/04/30/us/politics/trump-invites-rodrigo-duterte-to-the-white-house.html
572,,59058b9d7c459f24986dcecd,2284,by andrew jacobs,article,china’s appetite pushes fish stocks to brink,"['china', 'fishing, commercial', 'environment', 'senegal', 'regulation and deregulation of industry', 'vis-photo']",3,foreign,1,2017-04-30 07:00:37,asia pacific,"overfishing is depleting oceans across the globe, but china’s enormous appetite and massive fleet of deep-sea fishing vessels is having an outsize impact.",the new york times,news,https://www.nytimes.com/2017/04/30/world/asia/chinas-appetite-pushes-fisheries-to-the-brink.html
573,,590601567c459f24986dcf30,796,by the associated press,article,kuwaiti sheikh resigns from fifa post amid a bribery investigation,"['soccer', 'bribery and kickbacks', 'international federation of association football (fifa)', 'world cup (soccer)', 'olympic games']",3,sports,5,2017-04-30 15:22:53,soccer,"sheikh ahmad al-fahad al-sabah, a power broker in soccer and the olympic movement, said he would quit amid allegations that he bribed asian officials.",the new york times,news,https://www.nytimes.com/2017/04/30/sports/soccer/kuwaiti-sheikh-resigns-fifa-investigation.html
574,,590615cd7c459f24986dcf53,1759,by james wagner,article,"saves bring paydays, but their value is subject to debate","['baseball', 'reed, addison', 'statistics']",3,sports,1,2017-04-30 16:50:12,baseball,closers are the swaggering stars of many a bullpen. they are measured and rewarded by a statistic that may be overrated or mysteriously appropriate.,the new york times,news,https://www.nytimes.com/2017/04/30/sports/baseball/the-power-and-the-dubious-glory-of-baseballs-save-stat.html
575,,59061a5a7c459f24986dcf57,412,by elisabeth vincentelli,article,france in reflection,"['theater', 'the dreyfus affair (play)', 'ensemble for the romantic century', 'brooklyn academy of music', 'wolf, eve d (1955- )', 'von essen, max', 'sanders, donald t (1944- )']",3,culture,5,2017-04-30 17:09:42,unknown,"this production is a hybrid of concert and theater, a combination that has become the signature of the ensemble for the romantic century.",the new york times,review,https://www.nytimes.com/2017/04/30/theater/review-the-dreyfus-affair-and-the-sound-of-anxiety.html
576,,59061e387c459f24986dcf5a,1025,by rory smith,article,"all tests met, chelsea lacks only in flash","['soccer', 'chelsea (soccer team)', 'everton (soccer team)', 'arsenal (soccer team)', 'tottenham hotspur (soccer team)', 'conte, antonio']",3,sports,5,2017-04-30 17:26:05,soccer,"chelsea under antonio conte is ruthless and it is clinical, and that is why it will almost surely be the premier league champion.",the new york times,news,https://www.nytimes.com/2017/04/30/sports/soccer/chelsea-premier-league-antonio-conte.html
577,,59063a747c459f24986dcf75,1264,by mark landler,article,trump officials brace for anger at duterte call,"['trump, donald j', 'duterte, rodrigo', 'philippines', 'united states international relations', 'united states politics and government', 'human rights and human rights violations']",3,foreign,1,2017-04-30 19:26:35,politics,"the administration is bracing for an avalanche of criticism after the president embraced rodrigo duterte, who has led a deadly crackdown on drugs in the philippines.",the new york times,news,https://www.nytimes.com/2017/04/30/us/politics/trump-duterte.html
578,,590657d47c459f24986dcf9a,1254,by michael kimmelman,article,who will fix penn station?,"['pennsylvania station (manhattan, ny)', 'cuomo, andrew m', 'infrastructure (public works)', 'politics and government', 'transit systems', 'real estate (commercial)', 'railroads', 'commuting', 'amtrak', 'farley, james a, general post office (manhattan, ny)', 'long island rail road co', 'madison square garden', 'vornado realty trust', 'hudson river', 'long island (ny)', 'manhattan (nyc)']",3,culture,1,2017-04-30 21:31:55,art & design,"the transportation hub serving about 650,000 daily passengers desperately needs an overhaul. so far, the new york governor’s plans don’t begin to address the problems.",the new york times,news,https://www.nytimes.com/2017/04/30/arts/design/cuomo-has-the-opportunity-to-fix-penn-station-but-will-he.html
579,,59065e777c459f24986dcfa8,306,by deb amlen,article,literal queen,['crossword puzzles'],3,games,0,2017-04-30 22:00:17,unknown,ed sessa takes things way too literally.,the new york times,news,https://www.nytimes.com/2017/04/30/crosswords/literal-queen-early-beatle.html
580,,590666517c459f24986dcfb7,1054,by clyde haberman,article,who’s fueling conspiracy whisperers’ falsehoods?,"['assassinations and attempted assassinations', 'fringe groups and movements', 'social media', 'kennedy, john fitzgerald', 'rumors and misinformation']",3,national,0,2017-04-30 22:33:49,unknown,modern tools of communication make it possible to spread lies with lightning speed. but conspiracy theories are nothing new.,the new york times,news,https://www.nytimes.com/2017/04/30/us/retro-report-conspiracy-theories-kennedy-trump.html
581,,590679477c459f24986dcfc9,958,by filip bondy,article,"rangers embrace second-guessing, to try to avert an 0-3 hole","['playoff games', 'hockey, ice', 'new york rangers', 'ottawa senators', 'vigneault, alain']",3,sports,3,2017-04-30 23:54:43,hockey,"after the rangers blew a late two-goal lead in game 2 against the senators, coach alain vigneault says, “minutes are based on how you’re playing, not experience.”",the new york times,news,https://www.nytimes.com/2017/04/30/sports/hockey/new-york-rangers-nhl-playoffs.html
582,,59067a8a7c459f24986dcfcc,274,by julia markiewicz,article,april fools’ with the epitome of cool,"[""april fool's day"", 'hoaxes and pranks', 'lower east side (manhattan, ny)', 'white, jack']",0,metro,21,2017-05-01 00:00:03,unknown,targeting a hipster icon with a corny prank.,the new york times,news,https://www.nytimes.com/2017/04/30/nyregion/metropolitan-diary-april-fools-with-the-epitome-of-cool.html
